,x,y,z,labels,id
44,18.350754,-0.742995,-12.818516,0,Joseph Gray
45,18.171803,-0.124946296,-12.498451,0,4
46,18.139679,-0.0155442795,-12.440163,0,4975
47,18.11757,0.054257467,-12.399915,0,7282284
48,18.055895,0.2613893,-12.295046,0,0
49,18.030092,0.35122946,-12.249194,0,Sean Vasquez
50,17.895237,0.7982969,-12.017672,0,196159
51,17.84105,0.98571646,-11.920389,0,755
52,17.828665,1.0265181,-11.899203,0,860067396
53,17.787447,1.157457,-11.832074,0,664738735
54,17.670366,1.5259825,-11.642103,0,290834957
55,17.645037,1.600392,-11.603093,0,Timothy Reeves
56,17.623018,1.6694683,-11.568055,0,457009514
57,17.609144,1.7117641,-11.546471,0,6043477
58,17.576294,1.8209699,-11.488795,0,526269
59,17.563728,1.8602642,-11.468375,0,Jason Cameron
60,17.482412,2.0623126,-11.35965,0,77b46bc7-7e31-41a0-973c-e633011d21b0
61,17.466772,2.1304343,-11.327128,0,7
62,17.438734,2.1950169,-11.290534,0,35
63,17.360365,2.4146123,-11.175653,0,6406040
64,17.351177,2.4412334,-11.162325,0,Jamie Knox
65,17.34533,2.4551897,-11.154602,0,Kristin Graham
66,17.314917,2.5267227,-11.117011,0,99575926
67,17.310522,2.555929,-11.096923,0,72371354
68,17.292332,2.596353,-11.0767565,0,55
69,17.244194,2.7097776,-11.013398,0,766649
70,17.23693,2.7255661,-11.00429,0,955425
71,17.207418,2.799626,-10.963674,0,132
72,17.198307,2.8203301,-10.951789,0,8701038
73,17.090641,3.058834,-10.815231,0,9067
74,16.921234,3.4279602,-10.601261,0,750975
75,16.82274,3.640439,-10.476078,0,3404599
76,16.724056,3.8513806,-10.351318,0,85117949
77,16.441362,4.438489,-9.999568,0,3506021
78,16.43493,4.4520583,-9.991438,0,348079
79,16.433542,4.4549775,-9.989603,0,78
80,16.259031,4.7963386,-9.777656,0,95
81,16.241531,4.8268776,-9.757391,0,â8â
82,16.225431,4.8561764,-9.737778,0,ârefer
83,16.209955,4.8847413,-9.71904,0,â10â
84,16.191442,4.919625,-9.696418,0,Alyssa Huffman
85,16.167583,4.9623704,-9.666885,0,245
86,16.139639,5.011552,-9.633877,0,300668979
87,16.123096,5.0383625,-9.613864,0,âNoticesââ
88,16.116465,5.0486383,-9.606369,0,651
89,16.084135,5.099115,-9.56933,0,7845
90,16.078386,5.110685,-9.561475,0,265700083
91,15.618291,5.8207617,-9.016227,0,47679
92,15.502424,5.988511,-8.88147,0,d0123474-8425-4ab0-90d5-175920158638
93,15.457914,6.054454,-8.829342,0,425887173
94,15.400722,6.1324034,-8.764031,0,86597
95,15.367563,6.173797,-8.726883,0,405ab2a5-68f0-4304-ab94-24c7995a248e
96,15.3159485,6.238339,-8.668309,0,44842
97,15.285166,6.28167,-8.632624,0,e2b334d9-4d51-40b2-a7b1-441b88400b75
98,15.262059,6.315067,-8.605863,0,68
99,15.24097,6.3389273,-8.582806,0,610
100,15.23963,6.339449,-8.581452,0,4063
101,15.237783,6.342146,-8.579277,0,740523
102,15.192512,6.3967814,-8.528544,0,Marine
103,15.161543,6.4282584,-8.495217,0,255â273
104,15.137721,6.455799,-8.468566,0,91dcf36d-dba8-41e8-a4cc-912981a27296
105,14.926647,6.6674943,-8.242914,0,69150209
106,14.889936,6.7069306,-8.203005,0,2
107,14.877289,6.7194886,-8.18928,0,72
108,14.863732,6.7328916,-8.174928,0,35881
109,14.855205,6.742629,-8.1654415,0,06430a2c-805a-4a76-bbda-2a24c0c860d7
110,14.225127,7.343386,-7.4937925,0,Derek Burke
111,14.21485,7.351439,-7.4829965,0,490653
112,14.191849,7.3671427,-7.4588394,0,888
113,14.162152,7.393078,-7.4275107,0,775298545
114,14.1503525,7.4039173,-7.4151344,0,26676370
115,14.128003,7.4188795,-7.392246,0,Viento Azul Harbor LLC Investment
116,14.110139,7.430583,-7.373993,0,Viking fishing
117,14.082512,7.4500575,-7.34559,0,44956
118,14.047575,7.476648,-7.3096356,0,3
119,13.98905,7.514994,-7.2499413,0,5
120,13.9871855,7.516516,-7.2480993,0,0715f2ea-3d11-4eaa-a0c4-fb3290896531
121,13.889725,7.5781307,-7.149543,0,77
122,13.754781,7.66414,-7.01211,0,Andrea Gibson
123,13.724246,7.6811066,-6.9839206,0,hours
124,13.444616,7.8354273,-6.701611,0,7298083
125,13.423277,7.846723,-6.6795535,0,21
126,13.36955,7.8742332,-6.627994,0,6
127,13.352673,7.8829465,-6.6111226,0,Alexander Buchanan
128,13.277259,7.9207425,-6.535782,0,Maria Mitchell
129,13.263211,7.9276977,-6.5214386,0,9
130,13.15566,7.977695,-6.4149384,0,14bda3bb-9993-4265-97cc-1747808c144e
131,10.607154,8.4990015,-4.0137553,0,Amanda Mckenzie
132,10.577615,8.5141735,-3.9858983,0,8698
133,10.560044,8.523623,-3.969395,0,Claire Russell
134,10.551773,8.528245,-3.961636,0,964
135,10.531779,8.539068,-3.9428601,0,Scott Medina
136,9.949877,8.877962,-3.3991127,0,2262
137,9.936874,8.885814,-3.3861518,0,93873119
138,9.922369,8.892342,-3.37246,0,Jeremy Cordova
139,9.906362,8.909379,-3.3580282,0,602ea158-0519-47fc-badc-787721580418
140,9.892645,8.91968,-3.345598,0,Victoria Parks
141,9.832722,8.968146,-3.2893732,0,St
142,9.812376,8.983212,-3.2702901,0,e40c01a4-8ed5-400f-857d-31e7bd263e35
143,9.775786,9.027805,-3.23562,0,49494
144,9.708432,9.084074,-3.1716685,0,551
145,9.675446,9.125024,-3.140124,0,Bryan Taylor
146,9.4608345,9.272595,-2.9407384,0,380
147,9.445488,9.288481,-2.9254863,0,f20779bf-63b5-4ea4-bb5f-944bb9449bce
148,9.434229,9.291104,-2.9150593,0,349
149,9.417606,9.3182335,-2.9002738,0,97453782
150,9.38944,9.3420515,-2.8735132,0,71835024
151,9.363694,9.363659,-2.848599,0,Anne Anderson
152,9.338793,9.378016,-2.8235264,0,Brian Nelson
153,9.302934,9.544255,-2.7971961,0,78590886
154,9.252624,9.657342,-2.752208,0,7209
155,9.175303,9.855595,-2.6741772,0,79139
156,9.078327,10.036314,-2.5858808,0,78135
157,9.014501,10.14807,-2.5268016,0,5810
158,9.010101,10.154053,-2.5225554,0,704138011
159,9.001124,10.16985,-2.5145442,0,84616
160,8.986697,10.200548,-2.500634,0,66538530
161,8.964793,10.257553,-2.4800248,0,12731
162,8.951672,10.281723,-2.4680533,0,ee05a28e-82ba-4f1d-a60f-68797a422ada
163,8.910479,10.387245,-2.4309025,0,82344
164,8.835295,10.593986,-2.3636951,0,58
165,8.764271,10.781636,-2.302278,0,Cynthia Williams
166,8.701768,10.972997,-2.2437422,0,Armed Robberyâ
167,8.651793,11.118948,-2.1993659,0,76
168,8.35546,12.049357,-1.931356,0,6731
169,8.271029,12.323108,-1.8554245,0,83
170,8.228314,12.464543,-1.8172264,0,Ms. Stephanie Rivera DDS
171,8.08642,12.977325,-1.6926472,0,665
172,8.070776,13.039062,-1.6785895,0,89772543
173,8.068496,13.048398,-1.6767074,0,âunregulatedâ
174,8.05576,13.102025,-1.6656145,0,aea12579-8802-4b2d-b432-fc35fe4d10d5
175,8.051366,13.119813,-1.6617837,0,a7948099-0cab-4b80-8707-2ada931ac288
176,8.036151,13.188639,-1.6493266,0,Michael Smith
177,8.028992,13.227556,-1.6436001,0,Melanie Miller
178,7.9835978,13.444682,-1.6068491,0,12
179,7.9729843,13.477852,-1.5964838,0,27
180,7.9512224,13.545074,-1.576588,0,Timothy Allen
181,7.9145784,13.695855,-1.5437897,0,Nathaniel Jimenez
182,7.912073,13.725405,-1.542869,0,3b728c8f-1eaa-4f16-8c63-d3bcffd437bb
183,7.8840866,13.914666,-1.5220026,0,Turkish Sword Buoy Incorporated Forwading
184,7.885037,13.94796,-1.5274606,0,498817
185,7.8729734,14.038169,-1.5207757,0,2989
186,7.873541,14.044326,-1.5199846,0,967
187,7.8676796,14.071693,-1.5141664,0,df42b319-be6a-4a2e-b11d-c4da7ecfc01c
188,7.8595753,14.104609,-1.5057485,0,185106
189,7.8605895,14.256015,-1.5137074,0,947
190,7.85474,14.356031,-1.5125964,0,Gregory Ortiz
191,7.8476825,14.513406,-1.5114502,0,Michael Compton
192,7.835316,14.670299,-1.5062523,0,4348721
193,7.8277297,14.787713,-1.5038315,0,USS Hershel
194,7.817714,14.931462,-1.4997449,0,b20c0baf-8530-4a84-a5b6-8da324ebebdb
195,7.816586,14.949701,-1.4996476,0,26
196,7.7996826,15.264783,-1.4989164,0,21538
197,7.788528,15.547769,-1.5025605,0,860600018
198,7.788188,15.560686,-1.5029526,0,237659945
199,7.786848,15.601023,-1.5038453,0,Victoria Anderson
200,7.7863264,15.621997,-1.5045749,0,USCGC Spencer
201,7.785686,15.6447115,-1.5052336,0,WMEC
202,7.76276,16.43726,-1.5293369,0,435054320
203,7.761035,16.500784,-1.531533,0,Cutter
204,7.753851,16.776516,-1.5426006,0,f21800ca-b3c9-404b-8438-3d75ea84c409
205,7.7492967,16.968296,-1.5506369,0,1560
206,7.7336364,17.632456,-1.5809054,0,Sept
207,7.724971,17.930822,-1.5939685,0,John Gonzalez
208,7.7238026,17.955078,-1.5950845,0,68703341
209,7.7089386,18.480312,-1.6217407,0,57
210,7.706854,18.524876,-1.6240523,0,6046437
211,7.706852,18.537474,-1.6247224,0,03b6c1a6-dcd8-462f-9a7e-bf9ea7e0a987
212,7.7021575,18.734037,-1.6313518,0,Act
213,7.699409,18.772606,-1.6328886,0,9a651d73-d88f-4f9c-9497-7321ef575c6f
214,7.699725,18.79553,-1.6342398,0,Natasha Phillips
215,7.696734,18.851156,-1.6363932,0,36351742-aff4-4df7-a495-1f1f2c94127a
216,7.692654,18.906319,-1.6385889,0,Dakota Hansen
217,7.6872983,19.016123,-1.6432093,0,301
218,7.683809,19.067514,-1.6453083,0,James Best
219,7.679213,19.125666,-1.6475607,0,9203
220,7.6698103,19.248302,-1.6534159,0,3878194
221,7.6676726,19.293356,-1.6549821,0,Amy Kent
222,7.6664653,19.328833,-1.6557162,0,Conventionâ
223,7.664698,19.360374,-1.6569066,0,months years
224,7.6643453,19.368439,-1.6573373,0,water fishing
225,7.663673,19.377356,-1.6575036,0,monthsâ
226,7.6588035,19.423338,-1.6590464,0,18
227,7.6067324,20.142427,-1.6827682,0,months
228,7.600499,20.230219,-1.6856922,0,Emily Johnson
229,7.597317,20.268673,-1.687049,0,94
230,7.588421,20.364317,-1.6898912,0,e85c691a-2adc-4094-8d29-5ea328486951
231,7.5840883,20.408947,-1.6908847,0,760079
232,7.583447,20.427841,-1.6912123,0,3009706
233,7.5486474,20.866926,-1.7029519,0,41870892-4565-42cd-9374-8665d01e9aa9
234,7.546357,20.8911,-1.7034907,0,Susan Erickson
235,7.540351,20.978416,-1.7043781,0,80191
236,7.5345964,21.057884,-1.7062232,0,0f5fd4f9-1683-464e-9459-a4488de5064b
237,7.53196,21.094173,-1.7069918,0,cookies
238,7.5291624,21.125042,-1.7075068,0,Ashley Davis
239,7.5137196,21.31396,-1.7105834,0,924
240,7.488863,21.602247,-1.7141737,0,865275
241,7.4836473,21.65541,-1.7144576,0,449308
242,7.468214,21.845665,-1.714322,0,28
243,7.450382,22.064526,-1.7135812,0,23777
244,7.4453893,22.123478,-1.7131908,0,518
245,7.442886,22.151236,-1.7129784,0,426469
246,7.4414954,22.170761,-1.7126011,0,6064a564-2a82-44b7-8614-3a33f25e41ba
247,7.439328,22.19717,-1.7126327,0,3cda9d0b-77af-4e85-bef8-e935ca55ea06
248,7.437367,22.22354,-1.7121919,0,494197
249,7.431613,22.29489,-1.710653,0,200640636
250,7.405484,22.604034,-1.7018365,0,23
251,7.405381,22.605322,-1.7017382,0,144431
252,7.405022,22.609804,-1.7015387,0,Debbie Daniel
253,9.441698,17.359013,8.19373,0,png xi  Line
254,9.437198,17.35075,8.195863,0,26261586
255,9.42187,17.316555,8.199605,0,15910405
256,9.420535,17.313406,8.201838,0,7361
257,9.412015,17.293993,8.204707,0,85052185
258,9.4005575,17.26917,8.207408,0,48605
259,9.3961525,17.259562,8.208532,0,c73572b6-7b24-49e7-8f52-11cf8ec3c7d2
260,9.372483,17.20957,8.213707,0,8412071
261,9.343211,17.149012,8.22042,0,439861274
262,9.32626,17.11306,8.22389,0,Brian Williams
263,9.312229,17.08277,8.227103,0,908724
264,9.29166,17.039467,8.231396,0,Jennifer Price
265,9.287282,17.03146,8.232137,0,653505420
266,9.276852,17.008152,8.234669,0,Kimberly Palmer
267,9.257505,16.967138,8.238997,0,5848
268,9.246782,16.945192,8.241087,0,15785056
269,9.23447,16.916613,8.242996,0,733
270,9.186879,16.81476,8.252213,0,277983365
271,8.477469,15.253792,8.380439,0,Playa del Cielo Kga
272,8.460623,15.214644,8.383763,0,26431
273,8.454626,15.201325,8.384856,0,6d249c4d-1f62-4ab2-b107-8fd978f115c7
274,8.444621,15.178654,8.386786,0,3785
275,8.434545,15.155732,8.388841,0,164575
276,8.41782,15.117304,8.39207,0,Spencer King
277,8.412603,15.105007,8.393026,0,Dawn Oconnell
278,8.248764,14.723715,8.426701,0,âŠ
279,8.24546,14.716059,8.427579,0,1396
280,8.05747,14.254801,8.470052,0,235866056
281,8.033214,14.195182,8.475217,0,d5b94ebc-e03a-438e-872b-a15db349a748
282,7.9630857,14.025452,8.49122,0,486
283,7.9353156,13.955228,8.496917,0,arts
284,7.895534,13.852727,8.506224,0,98
285,7.8627124,13.766432,8.513564,0,Timothy Cuevas
286,7.8292766,13.679588,8.520321,0,Joshua Glover
287,7.7955413,13.592399,8.527847,0,Tara Villegas
288,7.7924337,13.5845375,8.52796,0,Ashley Wiggins
289,7.7860456,13.567636,8.529925,0,49048884
290,7.7795424,13.550694,8.531038,0,9612243
291,7.7539797,13.480203,8.536006,0,Andrea Hansen
292,7.7493753,13.4694605,8.536699,0,189
293,7.735712,13.433265,8.538812,0,07
294,7.7072086,13.35965,8.54428,0,737205
295,7.3927855,12.49647,8.606978,0,April
296,7.3785863,12.456642,8.609951,0,5705060
297,7.3617635,12.411594,8.613797,0,959
298,7.34307,12.360407,8.61764,0,Belgian Scallop Ltd. Liability Co
299,7.3079896,12.26422,8.62417,0,ânecessaryâ
300,7.293399,12.224301,8.626839,0,883320938
301,7.247202,12.092365,8.634845,0,Ryan Williams
302,7.1937504,11.939175,8.643038,0,Colleen Everett
303,7.1401124,11.78882,8.652369,0,Brenda Gonzalez
304,7.0451264,11.516438,8.666846,0,2198
305,7.020945,11.44664,8.669933,0,Clayton Rodgers
306,6.9921584,11.364332,8.675022,0,Randy Collins
307,6.9752107,11.313989,8.677583,0,41398ea8-d14a-4666-80e8-6a212684d871
308,6.9637103,11.280276,8.678739,0,Brandon Berger
309,6.950359,11.242084,8.680642,0,40690
310,6.935635,11.19976,8.682413,0,e836e8c3-a45e-4225-870d-d3e8dbc62c26
311,6.9260545,11.169546,8.683621,0,Jennifer Alvarez
312,6.814854,10.852703,8.697645,0,Bryce Baker
313,6.732619,10.612489,8.704867,0,743225
314,6.7148256,10.557974,8.705713,0,Norwegian Shrimp Ltd. Liability Co
315,6.678736,10.433845,8.711698,0,Rajasthan Limited Liability Company
316,6.661507,10.384126,8.713686,0,4783
317,6.6411386,10.318424,8.715069,0,Timothy Estrada
318,6.6368895,10.304155,8.715417,0,ten
319,6.623499,10.262919,8.716538,0,e2816018-e01c-4eac-8dc5-e84aebc22cff
320,6.571442,10.10156,8.720285,0,Vanessa Avila
321,6.560955,10.06802,8.7211275,0,529
322,6.529125,9.972883,8.723622,0,47924922
323,6.2904654,9.223766,8.738434,0,49
324,6.2755766,9.175028,8.739082,0,12845006
325,6.0822754,8.569872,8.749622,0,9488645
326,6.0460434,8.454243,8.75105,0,Lauren Moore
327,6.0081463,8.336245,8.752391,0,âlocalâ
328,5.978053,8.243007,8.753558,0,Leominster Provincetownâ
329,5.975484,8.235016,8.753631,0,371bf15a-3000-499a-88e4-cc096b028ec7
330,5.969792,8.217215,8.753812,0,913428
331,5.9272523,8.085535,8.754689,0,d7f220de-bba2-4965-9c15-3dd38ef5c3c7
332,5.9002676,8.00221,8.755148,0,fisheriesâ
333,5.810444,7.7221737,8.755071,0,Mark Weiss
334,5.764854,7.5875316,8.754614,0,53073557
335,5.757868,7.5627217,8.754556,0,Jason Davis
336,5.530361,6.8570824,8.751832,0,34
337,5.5101514,6.7953787,8.751581,0,Erin Bowen
338,5.483528,6.7127595,8.751002,0,Albert Thomas
339,5.4669394,6.661514,8.750652,0,31408
340,5.4568076,6.6303253,8.750408,0,28064
341,5.4494963,6.6083803,8.7500925,0,Kyle Stanton
342,5.417275,6.509691,8.748906,0,ae16dd9b-0271-4699-91bc-0ce6b69357c6
343,5.4162436,6.50657,8.748862,0,Mrs. Crystal Reyes
344,5.396532,6.4464016,8.748085,0,e31b2b9c-3197-4c2c-ac40-3c6711a4682b
345,5.311057,6.189642,8.744336,0,5a52675e-1243-4244-ad55-85a06c4408de
346,5.299479,6.1521,8.743831,0,Stephanie Hinton
347,5.2632923,6.046342,8.741609,0,8153f5cb-e1f7-49bb-91bb-24b3a296a40a
348,5.2529225,6.0157986,8.740906,0,70873
349,5.190503,5.830426,8.736993,0,Estrella de Mar Ltd. Liability Co
350,5.125118,5.632925,8.7334585,0,Ship2Report
351,5.0799623,5.4990964,8.730309,0,90562
352,5.016005,5.3106513,8.726268,0,b28d568f-09b4-41bd-b04d-4cf255f1adc6
353,5.0065465,5.2803645,8.725534,0,410
354,4.9209523,5.029839,8.719177,0,47562016
355,4.8507423,4.8257604,8.714059,0,87940
356,4.8090034,4.7056913,8.71161,0,5639000
357,4.7920237,4.6531615,8.709649,0,5372
358,4.765088,4.5742145,8.707985,0,951093
359,4.7202516,4.4393926,8.704296,0,86590543
360,4.686335,4.3423247,8.701842,0,Jonathan Smith
361,4.669838,4.2943063,8.700919,0,217fe70e-cc2d-4899-9127-e0a7da182699
362,4.6359005,4.1924577,8.698007,0,Playa de la Luna Ltd. Corporation
363,4.612774,4.136744,8.695911,0,304
364,4.5310874,3.8980408,8.688391,0,672
365,4.5234437,3.8769307,8.687737,0,02cd44a1-7945-40d9-b38f-56f70976582c
366,4.497823,3.7966244,8.685378,0,7950
367,4.482036,3.7483435,8.68352,0,44
368,4.451014,3.6578882,8.67879,0,41
369,4.436191,3.614057,8.676936,0,2125
370,4.420552,3.5679352,8.675805,0,1076f239-831c-4c53-9134-484c8f2d5c73
371,4.409452,3.5352407,8.673802,0,Amy Wilson
372,4.368394,3.4341261,8.668063,0,9e2e5adf-b6aa-4e7f-9af1-a899ceccfba6
373,4.327267,3.3051589,8.662209,0,59
374,4.304297,3.236993,8.659324,0,46510923
375,4.2915697,3.197032,8.657581,0,pilot
376,4.2813525,3.1645374,8.655831,0,9699687
377,16.552282,6.948332,13.204673,0,Mar del Oeste Pic
378,16.548168,6.9257517,13.203989,0,31
379,16.54414,6.9061537,13.203176,0,4526320
380,16.540787,6.8886557,13.201898,0,98748
381,16.537409,6.870751,13.201057,0,50
382,16.527145,6.8146715,13.198347,0,5495
383,16.5199,6.775909,13.196298,0,454
384,16.51437,6.746729,13.195173,0,83818120
385,16.502724,6.6852403,13.192711,0,Mr. Gregory Brown
386,16.475548,6.544675,13.184109,0,8327
387,16.470861,6.5169196,13.187712,0,222848436
388,16.467112,6.501262,13.186426,0,Amphibious Warships
389,16.463896,6.481147,13.185217,0,Brian Weber
390,16.43138,6.3046927,13.182162,0,weeks
391,16.391222,6.1044044,13.177254,0,40213337
392,16.371756,5.996615,13.175692,0,cutters
393,16.33192,5.786349,13.171148,0,Coast
394,16.27387,5.4774976,13.165421,0,7505050
395,16.251982,5.3623095,13.163377,0,Today
396,16.251282,5.35419,13.1635895,0,June year
397,16.215822,5.167308,13.156384,0,8787
398,16.209234,5.131902,13.155644,0,218
399,16.194635,5.0591125,13.1546335,0,88149
400,16.160877,4.884908,13.144348,0,175
401,16.15519,4.8531966,13.140635,0,Michael Nicholson
402,16.145975,4.8055134,13.138352,0,Andrea Peters
403,16.0534,4.3182106,13.126431,0,7691
404,16.025484,4.1822553,13.104966,0,98332
405,16.019377,4.141781,13.106315,0,78565892
406,16.016953,4.110999,13.10615,0,df365f60-c399-42f5-ad38-736145edef5e
407,16.01356,4.0918784,13.105931,0,4146760
408,16.007147,4.0424843,13.111397,0,812740593
409,15.990796,3.9931438,13.118,0,Joshua Baker
410,16.000797,3.935713,13.126084,0,4764109
411,15.984616,3.9162288,13.131216,0,761
412,15.993576,3.9109495,13.129742,0,a7d22b55-872d-4fc0-b1ea-935f63ce0d2a
413,15.960412,3.718064,13.1696415,0,water
414,15.961768,3.7112212,13.166936,0,âdevil vesselsâ
415,15.960824,3.706391,13.164091,0,Erik Johnson
416,15.957792,3.7009578,13.163844,0,Alexandria Wilson
417,15.927244,3.5647404,13.149193,0,9786
418,15.924932,3.5480955,13.147032,0,Stephanie Garner
419,15.795755,3.4305356,12.771675,0,œÆï
420,15.668901,3.2374744,12.444261,0,œe1Pï
421,15.557975,3.0727875,12.1461735,0,œe1Pï¿œPï
422,15.471028,2.955753,11.896954,0,œPï
423,15.396905,2.86349,11.670296,0,œíï
424,15.335784,2.7926886,11.463024,0,œXuï
425,15.281226,2.7326605,11.269549,0,œÞ£ï
426,15.233053,2.6814284,11.086432,0,œ8p
427,15.192803,2.6426806,10.925322,0,œk
428,15.159572,2.614448,10.784968,0,œPjï
429,15.133806,2.596444,10.661748,0,œÞï
430,15.113908,2.5832713,10.563655,0,œB
431,15.098,2.5747168,10.48102,0,œlÞuï
432,15.085538,2.5675974,10.413749,0,iJPkï
433,15.07519,2.5623443,10.357349,0,œ5ï
434,15.069173,2.5960283,10.1935425,0,œï
435,15.057795,2.6451178,9.9387865,0,œDdï
436,15.044211,2.7045097,9.629639,0,Æï
437,15.031591,2.7675052,9.299513,0,œgï
438,15.022834,2.8214684,9.034194,0,pï¿œï
439,15.015905,2.8708792,8.804261,0,œï¿œï
440,15.010849,2.9194212,8.598576,0,Kï
441,15.006959,2.9653728,8.409845,0,œiï
442,15.004099,3.010845,8.23106,0,qï¿œî
443,15.0022955,3.0557985,8.066593,0,œGuï
444,15.00172,3.0976548,7.922031,0,œPm6
445,15.001587,3.1385577,7.7907844,0,œz
446,15.002062,3.1904044,7.6319256,0,œNï
447,15.003815,3.2441926,7.4757376,0,œÎï
448,15.006207,3.300555,7.3239503,0,œbjNnnï
449,15.009184,3.3603415,7.171256,0,œLï
450,15.012754,3.4230747,7.0214667,0,œß
451,15.018095,3.488536,6.864094,0,œ5ï
452,15.0233755,3.549503,6.7282104,0,Éd
453,15.028663,3.6139846,6.5917587,0,Lï
454,15.034892,3.6810782,6.457792,0,œjOÑ
455,15.042203,3.7585332,6.3110733,0,œY
456,15.049971,3.839864,6.1639614,0,œnOï
457,15.058448,3.9244692,6.018852,0,Nï
458,15.066591,4.0192637,5.8748193,0,œzï
459,15.075389,4.123156,5.722793,0,œX
460,15.083915,4.231443,5.571348,0,œÒŒipï
461,15.090865,4.345091,5.425541,0,œMSssï
462,15.097259,4.4760256,5.266053,0,œx
463,15.099609,4.6285725,5.095871,0,œVï
464,15.095149,4.8001633,4.919455,0,œUkï
465,15.082071,4.9917684,4.7447653,0,œmï¿œdï
466,15.046948,5.2304792,4.5513377,0,œmç¢kï
467,14.982562,5.5215974,4.3486896,0,œmç¢kï¿œF1ï
468,14.865993,5.97594,4.0742736,0,œF1ï
469,14.781231,6.71111,3.6241865,0,œF1ï¿œF
470,14.792063,6.7303467,3.607956,0,Miguel Fisher
471,14.822391,6.7699456,3.5697052,0,Last
472,14.975794,6.879695,3.4510167,0,Jeremy Norris
473,15.219801,6.9654126,3.3245225,0,Dana Goodwin
474,15.224398,6.9663777,3.3211305,0,897
475,15.228029,6.9700837,3.3190734,0,5961c4ed-5c5b-40e4-b0ab-1e0217cb12c0
476,15.22989,6.971399,3.316348,0,d3243667-8978-454b-917e-530ab514fcb0
477,15.275942,6.9673195,3.3032942,0,2243528
478,15.284362,6.969329,3.2991123,0,693c9865-5633-40a1-bcb6-3f0dd68a41c4
479,15.424736,6.946555,3.2369092,0,544344
480,15.458921,6.941055,3.2281756,0,2056
481,15.570198,6.924416,3.2033813,0,95219
482,15.643119,6.926574,3.1806028,0,579919
483,15.718116,6.925247,3.152202,0,Ocean Tuna
484,16.066317,6.8948083,3.0558972,0,262157542
485,16.162378,6.9189405,3.0819752,0,46194
486,16.187494,6.7723813,2.9889884,0,826273
487,16.316944,6.843879,3.1024542,0,951
488,16.40545,6.885702,3.0189095,0,911
489,16.438536,6.8718095,3.0370307,0,9204971
490,16.477757,6.8726234,3.047436,0,2230601
491,16.498144,6.8311462,3.035243,0,10
492,16.534098,6.707588,3.021559,0,Explorer
493,16.554487,6.664424,2.9819427,0,Diana Brandt
494,16.572292,6.628245,2.960892,0,Brandi Bowen
495,16.592619,6.6190042,2.9248035,0,Taylor Chan
496,16.602667,6.6087413,2.9360769,0,1a069318-6dc0-45d0-9948-7b846f61c201
497,16.617558,6.593833,2.9423428,0,79513661-4dbe-4797-a73a-e53177f7a4b3
498,16.731339,6.5511756,2.937819,0,Michele Henry
